Entity,كيان,
Agreement Details,تفاصيل الاتفاقية,
Response and Resolution Time,زمن الاستجابة والقرار,
Service Level Priority,أولوية مستوى الخدمة,
Resolution Time,وفر الوقت,
Support Search Source,دعم مصدر البحث,
Source Type,نوع المصدر,
Query Route String,سلسلة مسار الاستعلام,
Search Term Param Name,Search Param Name,
Response Options,خيارات الاستجابة,
Response Result Key Path,الاستجابة نتيجة المسار الرئيسي,
Post Route String,Post Post String,
Post Route Key List,Post Route Key List,
Post Title Key,عنوان العنوان الرئيسي,
Post Description Key,وظيفة الوصف,
Link Options,خيارات الارتباط,
Source DocType,المصدر نوع المستند,
Result Title Field,النتيجة عنوان الحقل,
Result Preview Field,حقل معاينة النتيجة,
Result Route Field,النتيجة مجال التوجيه,
Service Level Agreements,اتفاقيات مستوى الخدمة,
Track Service Level Agreement,تتبع اتفاقية مستوى الخدمة,
Allow Resetting Service Level Agreement,السماح بإعادة ضبط اتفاقية مستوى الخدمة,
Close Issue After Days,اغلاق المشكلة بعد ايام,
Auto close Issue after 7 days,أغلاق تلقائي للمشكلة بعد 7 أيام.,
Support Portal,بوابة الدعم,
Get Started Sections,تبدأ الأقسام,
Show Latest Forum Posts,إظهار أحدث مشاركات المنتدى,
Forum Posts,مشاركات المنتدى,
Forum URL,رابط المنتدى,
Get Latest Query,احصل على آخر استفسار,
Response Key List,قائمة مفتاح الاستجابة,
Post Route Key,وظيفة الطريق الرئيسي,
Search APIs,بحث واجهات برمجة التطبيقات,
SER-WRN-.YYYY.-,SER-WRN-.YYYY.-,
Issue Date,تاريخ القضية,
Item and Warranty Details,الصنف والضمان تفاصيل,
Warranty / AMC Status,الضمان / AMC الحالة,
Resolved By,حلها عن طريق,
Service Address,عنوان الخدمة,
If different than customer address,إذا كان مختلفا عن عنوان العميل,
Raised By,التي أثارها,
From Company,من شركة,
Rename Tool,إعادة تسمية أداة,
Utilities,خدمات,
Type of document to rename.,نوع الوثيقة إلى إعادة تسمية.,
File to Rename,إعادة تسمية الملف,
"Attach .csv file with two columns, one for the old name and one for the new name",إرفاق ملف csv مع عمودين، واحدة للاسم القديم واحدة للاسم الجديد,
Rename Log,إعادة تسمية الدخول,
SMS Log,SMS سجل رسائل,
Sender Name,اسم المرسل,
Sent On,ارسلت في,
No of Requested SMS,رقم رسائل SMS التي طلبت,
Requested Numbers,الأرقام المطلوبة,
No of Sent SMS,رقم رسائل SMS التي أرسلت,
Sent To,يرسل الى,
Absent Student Report,تقرير طالب متغيب,
Assessment Plan Status,حالة خطة التقييم,
Asset Depreciation Ledger,دفتر حسابات استهلاك الأصول,
Asset Depreciations and Balances,إستهلاك الأصول والأرصدة,
Available Stock for Packing Items,المخزون المتاج للأصناف المعبأة,
Bank Clearance Summary,ملخص التخليص البنكى,
Batch Item Expiry Status,حالة انتهاء صلاحية الدفعة الصنف,
Batch-Wise Balance History,دفعة الحكيم التاريخ الرصيد,
BOM Explorer,BOM Explorer,
BOM Search,BOM البحث,
BOM Stock Calculated,BOM Stock محتسب,
BOM Variance Report,تقرير الفرق BOM,
Campaign Efficiency,كفاءة الحملة,
Cash Flow,التدفق النقدي,
Completed Work Orders,أوامر العمل المكتملة,
To Produce,لإنتاج,
Produced,أنتجت,
Consolidated Financial Statement,القوائم المالية الموحدة,
Course wise Assessment Report,تقرير التقييم الحكيم للدورة,
Customer Acquisition and Loyalty,اكتساب العملاء و الولاء,
Customer Credit Balance,رصيد العميل,
Customer Ledger Summary,ملخص دفتر الأستاذ,
Customer-wise Item Price,سعر الصنف العملاء الحكيم,
Customers Without Any Sales Transactions,زبائن بدون أي معاملات مبيعات,
Daily Timesheet Summary,ملخص سجل الدوام اليومي,
DATEV,DATEV,
Delayed Item Report,تأخر تقرير الصنف,
Delayed Order Report,تأخر تقرير الطلب,
Delivered Items To Be Billed,مواد سلمت و لم يتم اصدار فواتيرها,
Delivery Note Trends,توجهات أذون التسليم,
Electronic Invoice Register,تسجيل الفاتورة الإلكترونية,
Employee Billing Summary,ملخص فواتير الموظفين,
Employee Birthday,عيد ميلاد موظف,
Employee Information,معلومات الموظف,
Employee Leave Balance,رصيد اجازات الموظف,
Employee Leave Balance Summary,الموظف إجازة ملخص الرصيد,
Eway Bill,Eway بيل,
Expiring Memberships,عضوية منتهية الصلاحية,
Fichier des Ecritures Comptables [FEC],فيشير ديس إكوريتورس كومبتابليز [فيك],
Final Assessment Grades,درجات التقييم النهائية,
Fixed Asset Register,سجل الأصول الثابتة,
Gross and Net Profit Report,تقرير الربح الإجمالي والصافي,
GST Itemised Purchase Register,غست موزعة شراء سجل,
GST Itemised Sales Register,غست موزعة المبيعات التسجيل,
GST Purchase Register,غست شراء سجل,
GST Sales Register,غست مبيعات التسجيل,
GSTR-1,GSTR-1,
GSTR-2,GSTR-2,
Hotel Room Occupancy,فندق غرفة إشغال,
HSN-wise-summary of outward supplies,HSN-wise-summary of outward supplies,
Inactive Customers,العملاء الغير النشطين,
Inactive Sales Items,عناصر المبيعات غير النشطة,
IRS 1099,مصلحة الضرائب 1099,
Issued Items Against Work Order,الأصناف الصادرة ضد أمر التشغيل,
Projected Quantity as Source,المتوقع الكمية كمصدر,
Item Balance (Simple),الصنف الرصيد (بسيط),
Item Price Stock,سعر صنف المخزون,
Item Prices,أسعار الصنف,
Item Shortage Report,تقرير نقص الصنف,
Item Variant Details,الصنف تفاصيل متغير,
Item-wise Price List Rate,معدل قائمة الأسعار وفقاً للصنف,
Item-wise Purchase History,الحركة التاريخية للمشتريات وفقاً للصنف,
Item-wise Purchase Register,سجل حركة المشتريات وفقاً للصنف,
Item-wise Sales History,الحركة التاريخية للمبيعات وفقاً للصنف,
Item-wise Sales Register,سجل حركة مبيعات وفقاً للصنف,
Items To Be Requested,اصناف يمكن طلبه,
Reserved,محجوز,
Itemwise Recommended Reorder Level,مستوى إعادة ترتيب يوصى به وفقاً للصنف,
Lead Details,تفاصيل الزبون المحتمل,
Lead Owner Efficiency,يؤدي كفاءة المالك,
Lost Opportunity,فرصة ضائعة,
Maintenance Schedules,جداول الصيانة,
Material Requests for which Supplier Quotations are not created,طلبات المواد التي لم ينشأ لها عروض أسعار من الموردين,
Open Work Orders,فتح أوامر العمل,
Qty to Deliver,الكمية للتسليم,
Patient Appointment Analytics,تحليلات موعد المريض,
Payment Period Based On Invoice Date,طريقة الدفع بناءً على تاريخ الفاتورة,
Pending SO Items For Purchase Request,اصناف كتيرة معلقة لطلب الشراء,
Procurement Tracker,المقتفي المشتريات,
Product Bundle Balance,حزمة المنتج الرصيد,
Production Analytics,تحليلات إنتاج,
Profit and Loss Statement,قائمة الدخل,
Profitability Analysis,تحليل الربحية,
Project Billing Summary,ملخص فواتير المشروع,
Project wise Stock Tracking,تتبع المشروع الحكيم,
Project wise Stock Tracking ,مشروع تتبع حركة الأسهم الحكمة,
Prospects Engaged But Not Converted,آفاق تشارك ولكن لم تتحول,
Purchase Analytics,تحليلات المشتريات,
Purchase Invoice Trends,اتجهات فاتورة المشتريات,
Qty to Receive,الكمية للاستلام,
Received Qty Amount,الكمية المستلمة,
Billed Qty,الفواتير الكمية,
Purchase Order Trends,اتجهات امر الشراء,
Purchase Receipt Trends,شراء اتجاهات الإيصال,
Purchase Register,سجل شراء,
Quotation Trends,مؤشرات المناقصة,
Received Items To Be Billed,الأصناف الواردة إلى أن توصف,
Qty to Order,الكمية للطلب,
Requested Items To Be Transferred,الأصناف المطلوبة على أن يتم تحويلها,
Qty to Transfer,الكمية للنقل,
Sales Analytics,تحليل المبيعات,
Sales Invoice Trends,اتجاهات فاتورة المبيعات,
Sales Order Trends,مجرى طلبات البيع,
Sales Partner Commission Summary,ملخص عمولة شريك المبيعات,
Sales Partner Target Variance based on Item Group,الفرق المستهدف لشركاء المبيعات استنادًا إلى مجموعة الأصناف,
Sales Partner Transaction Summary,ملخص معاملات شريك المبيعات,
Sales Partners Commission,عمولة المناديب,
Invoiced Amount (Exclusive Tax),مبلغ الفاتورة (غير شامل الضريبة),
Average Commission Rate,متوسط العمولة,
Sales Payment Summary,ملخص دفع المبيعات,
Sales Person Commission Summary,ملخص مندوب مبيعات الشخص,
Sales Person Target Variance Based On Item Group,شخص المبيعات التباين المستهدف بناءً على مجموعة الصنف,
Sales Person-wise Transaction Summary,ملخص المبيعات بناءً على رجل المبيعات,
Sales Register,سجل مبيعات,
Serial No Service Contract Expiry,مسلسل العقد لا انتهاء الاشتراك خدمة,
Serial No Status,حالة رقم الرقم التسلسلي,
Serial No Warranty Expiry,الرقم التسلسلي لا عودة انتهاء الاشتراك,
Stock Ageing,التبويب التاريخي للمخزن,
Stock and Account Value Comparison,الأسهم وقيمة الحساب مقارنة,
Stock Projected Qty,كمية المخزون المتوقعة,
Student and Guardian Contact Details,طالب والجارديان تفاصيل الاتصال,
Student Batch-Wise Attendance,طالب دفعة حكيم الحضور,
Student Fee Collection,طالب رسوم مجموعة,
Student Monthly Attendance Sheet,طالب ورقة الحضور الشهري,
Subcontracted Item To Be Received,الصنف المتعاقد عليه من الباطن,
Subcontracted Raw Materials To Be Transferred,المواد الخام المتعاقد عليها من الباطن,
Supplier Ledger Summary,ملخص دفتر الأستاذ,
Supplier-Wise Sales Analytics,المورد حكيم المبيعات تحليلات,
Support Hour Distribution,دعم توزيع ساعة,
TDS Computation Summary,ملخص حساب TDS,
TDS Payable Monthly,TDS مستحق الدفع شهريًا,
Territory Target Variance Based On Item Group,التباين المستهدف للمنطقة بناءً على مجموعة الأصناف,
Territory-wise Sales,المبيعات الحكيمة,
Total Stock Summary,ملخص إجمالي المخزون,
Trial Balance,ميزان المراجعة,
Trial Balance (Simple),ميزان المراجعة (بسيط),
Trial Balance for Party,ميزان المراجعة للحزب,
Warehouse wise Item Balance Age and Value,مستودع الحكيم الصنف الرصيد العمر والقيمة,
Work Order Stock Report,تقرير مخزون أمر التشغيل,
Work Orders in Progress,أوامر العمل في التقدم,
Automatically Process Deferred Accounting Entry,معالجة الإدخال المؤجل للمحاسبة تلقائيًا,
Bank Clearance,تخليص البنك,
Bank Clearance Detail,تفاصيل التخليص المصرفي,
Update Cost Center Name / Number,تحديث اسم / رقم مركز التكلفة,
Journal Entry Template,قالب قيد يومية,
Template Title,عنوان النموذج,
Journal Entry Type,نوع قيد يومية,
Journal Entry Template Account,حساب قالب قيد يومية,
Process Deferred Accounting,عملية المحاسبة المؤجلة,
Manual entry cannot be created! Disable automatic entry for deferred accounting in accounts settings and try again,لا يمكن إنشاء الإدخال اليدوي! قم بتعطيل الإدخال التلقائي للمحاسبة المؤجلة في إعدادات الحسابات وحاول مرة أخرى,
End date cannot be before start date,لا يمكن أن يكون تاريخ الانتهاء قبل تاريخ البدء,
Total Counts Targeted,إجمالي الأعداد المستهدفة,
Total Counts Completed,إجمالي الأعداد المنجزة,
Counts Targeted: {0},الأعداد المستهدفة: {0},
Material Request Warehouse,مستودع طلب المواد,
Select warehouse for material requests,حدد المستودع لطلبات المواد,
Transfer Materials For Warehouse {0},نقل المواد للمستودع {0},
Production Plan Material Request Warehouse,مستودع طلب مواد خطة الإنتاج,
Sets 'Source Warehouse' in each row of the items table.,"يعيّن ""مستودع المصدر"" في كل صف من جدول الأصناف.",
Sets 'Target Warehouse' in each row of the items table.,"يعيّن ""المستودع المستهدف"" في كل صف من جدول الأصناف.",
Show Cancelled Entries,إظهار القيود الملغاة,
Backdated Stock Entry,إدخال مخزون مؤرخ,
Row #{}: Currency of {} - {} doesn't matches company currency.,الصف # {}: عملة {} - {} لا تطابق عملة الشركة.,
{} Assets created for {},{} الأصول المنشأة لـ {},
{0} Number {1} is already used in {2} {3},{0} الرقم {1} مستخدم بالفعل في {2} {3},
Update Bank Clearance Dates,تحديث تواريخ التخليص المصرفي,
Healthcare Practitioner: ,طبيب الرعاية الصحية:,
Lab Test Conducted: ,تم إجراء الاختبار المعملي:,
Lab Test Event: ,حدث الاختبار المعملي:,
Lab Test Result: ,نتيجة الاختبار المعملي:,
Clinical Procedure conducted: ,الإجراء السريري الذي تم إجراؤه:,
Therapy Session Charges: {0},رسوم جلسة العلاج: {0},
Therapy: ,علاج نفسي:,
Therapy Plan: ,خطة العلاج:,
Total Counts Targeted: ,إجمالي الأعداد المستهدفة:,
Total Counts Completed: ,إجمالي الأعداد المكتملة:,
Service Received But Not Billed,تم استلام الخدمة ولكن لم يتم دفع الفاتورة,
Deferred Accounting Settings,إعدادات المحاسبة المؤجلة,
Book Deferred Entries Based On,حجز قيود مؤجلة على أساس,
Days,أيام,
Months,الشهور,
Book Deferred Entries Via Journal Entry,كتاب مؤجل قيود عن طريق قيد يومية,
Submit Journal Entries,إرسال قيود دفتر اليومية,
If this is unchecked Journal Entries will be saved in a Draft state and will have to be submitted manually,إذا كان هذا غير محدد، فسيتم حفظ قيود دفتر اليومية في حالة المسودة وسيتعين إرسالها يدويًا,
Enable Distributed Cost Center,تمكين مركز التكلفة الموزعة,
Distributed Cost Center,مركز التكلفة الموزعة,
Dunning,إنذار بالدفع,
DUNN-.MM.-.YY.-,DUNN-.MM.-. YY.-,
Overdue Days,الأيام المتأخرة,
Dunning Type,نوع الطلب,
Dunning Fee,رسوم المطالبة,
Dunning Amount,مبلغ المطالبة,
Resolved,تم الحل,
Unresolved,لم تحل,
Printing Setting,إعداد الطباعة,
Body Text,نص أساسي,
Closing Text,نص ختامي,
Resolve,حل,
Dunning Letter Text,طلب نص الرسالة,
Is Default Language,هي اللغة الافتراضية,
Letter or Email Body Text,نص الرسالة أو نص البريد الإلكتروني,
Letter or Email Closing Text,نص إغلاق الرسالة أو البريد الإلكتروني,
Body and Closing Text Help,النص الأساسي والنص الختامي تعليمات,
Overdue Interval,الفاصل الزمني المتأخر,
Dunning Letter,رسالة تذكير,
"This section allows the user to set the Body and Closing text of the Dunning Letter for the Dunning Type based on language, which can be used in Print.",يسمح هذا القسم للمستخدم بتعيين النص الأساسي ونص الإغلاق لحرف المطالبة لنوع المطالبة بناءً على اللغة، والتي يمكن استخدامها في الطباعة.,
Reference Detail No,تفاصيل المرجع رقم,
Custom Remarks,ملاحظات مخصصة,
Please select a Company first.,الرجاء تحديد شركة أولاً.,
"Row #{0}: Reference Document Type must be one of Sales Order, Sales Invoice, Journal Entry or Dunning",الصف # {0}: يجب أن يكون نوع المستند المرجعي أحد أوامر البيع أو فاتورة المبيعات أو قيد يومية أو المطالبة,
POS Closing Entry,دخول إغلاق نقاط البيع,
POS Opening Entry,دخول فتح نقاط البيع,
POS Transactions,معاملات نقاط البيع,
POS Closing Entry Detail,تفاصيل دخول إغلاق نقطة البيع,
Opening Amount,مبلغ الافتتاح,
Closing Amount,مبلغ الإغلاق,
POS Closing Entry Taxes,ضرائب الدخول الختامية لنقاط البيع,
POS Invoice,فاتورة نقاط البيع,
ACC-PSINV-.YYYY.-,ACC-PSINV-.YYYY.-,
Consolidated Sales Invoice,فاتورة المبيعات الموحدة,
Return Against POS Invoice,العودة مقابل فاتورة نقاط البيع,
Consolidated,موحّد,
POS Invoice Item,بند فاتورة نقاط البيع,
POS Invoice Merge Log,سجل دمج فاتورة نقاط البيع,
POS Invoices,فواتير نقاط البيع,
Consolidated Credit Note,مذكرة ائتمان موحدة,
POS Invoice Reference,مرجع فاتورة نقاط البيع,
Set Posting Date,تحديد تاريخ الترحيل,
Opening Balance Details,تفاصيل الرصيد الافتتاحي,
POS Opening Entry Detail,تفاصيل دخول فتح نقاط البيع,
POS Payment Method,طريقة الدفع في نقاط البيع,
Payment Methods,طرق الدفع,
Process Statement Of Accounts,بيان العملية للحسابات,
General Ledger Filters,مرشحات دفتر الأستاذ عام,
Customers,العملاء,
Select Customers By,حدد العملاء حسب,
Fetch Customers,جلب العملاء,
Send To Primary Contact,أرسل إلى جهة الاتصال الأساسية,
Print Preferences,تفضيلات الطباعة,
Include Ageing Summary,قم بتضمين ملخص الشيخوخة,
Enable Auto Email,تفعيل البريد الإلكتروني التلقائي,
Filter Duration (Months),مدة الفلتر (شهور),
CC To,CC إلى,
Help Text,نص المساعدة,
Emails Queued,رسائل البريد الإلكتروني في قائمة الانتظار,
Process Statement Of Accounts Customer,بيان العملية لحسابات العملاء,
Billing Email,البريد الإلكتروني لقوائم الدفع,
Primary Contact Email,البريد الإلكتروني لجهة الاتصال الأساسية,
PSOA Cost Center,مركز تكلفة PSOA,
PSOA Project,مشروع PSOA,
ACC-PINV-RET-.YYYY.-,ACC-PINV-RET-.YYYY.-,
Supplier GSTIN,المورد GSTIN,
Place of Supply,مكان التوريد,
Select Billing Address,اختر عنوان الفواتير,
GST Details,تفاصيل ضريبة السلع والخدمات,
GST Category,فئة ضريبة السلع والخدمات,
Registered Regular,منتظم مسجل,
Registered Composition,التكوين المسجل,
Unregistered,غير مسجل,
SEZ,المناطق الاقتصادية الخاصة,
Overseas,ما وراء البحار,
UIN Holders,حوامل UIN,
With Payment of Tax,مع دفع الضريبة,
Without Payment of Tax,بدون دفع الضرائب,
Invoice Copy,نسخة الفاتورة,
Original for Recipient,الأصل للمستلم,
Duplicate for Transporter,مكرر للناقل,
Duplicate for Supplier,تكرار للمورد,
Triplicate for Supplier,ثلاث نسخ للمورد,
Reverse Charge,تهمة العكسي,
Y,ص,
N,ن,
E-commerce GSTIN,GSTIN للتجارة الإلكترونية,
Reason For Issuing document,سبب اصدار الوثيقة,
01-Sales Return,01-إرجاع المبيعات,
02-Post Sale Discount,02-خصم ما بعد البيع,
03-Deficiency in services,03- قصور في الخدمات,
04-Correction in Invoice,04- تصحيح الفاتورة,
05-Change in POS,05-التغيير في نقاط البيع,
06-Finalization of Provisional assessment,06- الانتهاء من الربط المؤقت,
07-Others,07-أخرى,
Eligibility For ITC,الأهلية لمركز التجارة الدولية,
Input Service Distributor,موزع خدمة الإدخال,
Import Of Service,استيراد الخدمة,
Import Of Capital Goods,استيراد السلع الرأسمالية,
Ineligible,غير مؤهل,
All Other ITC,جميع مراكز التجارة الدولية الأخرى,
Availed ITC Integrated Tax,الاستفادة من ضريبة ITC المتكاملة,
Availed ITC Central Tax,الاستفادة من ضريبة مركز التجارة الدولية,
Availed ITC State/UT Tax,تم الاستفادة من ضريبة الدولة / ضريبة UT الخاصة بمركز التجارة الدولية,
Availed ITC Cess,ضرائب ITC المتاحة,
Is Nil Rated or Exempted,لا يوجد تصنيف أو معفي,
Is Non GST,غير ضريبة السلع والخدمات,
ACC-SINV-RET-.YYYY.-,ACC-SINV-RET-.YYYY.-,
E-Way Bill No.,إي-واي بيل No.,
Is Consolidated,موحّدة,
Billing Address GSTIN,عنوان إرسال الفواتير GSTIN,
Customer GSTIN,رقم GSTIN للعميل,
GST Transporter ID,معرف ناقل ضريبة السلع والخدمات,
Distance (in km),المسافة (بالكيلومتر),
Road,طريق,
Air,هواء,
Rail,سكة حديدية,
Ship,سفينة,
GST Vehicle Type,نوع المركبة GST,
Over Dimensional Cargo (ODC),الحمولة الزائدة عن الأبعاد (ODC),
Consumer,مستهلك,
Deemed Export,يعتبر التصدير,
Port Code,كود المنفذ,
 Shipping Bill Number,رقم فاتورة الشحن,
Shipping Bill Date,تاريخ فاتورة الشحن,
Subscription End Date,تاريخ انتهاء الاشتراك,
Follow Calendar Months,اتبع التقويم الأشهر,
If this is checked subsequent new invoices will be created on calendar  month and quarter start dates irrespective of current invoice start date,إذا تم التحقق من ذلك، فسيتم إنشاء فواتير جديدة لاحقة في شهر التقويم وتواريخ بدء ربع السنة بغض النظر عن تاريخ بدء الفاتورة الحالي,
Generate New Invoices Past Due Date,إنشاء فواتير جديدة تجاوز تاريخ الاستحقاق,
New invoices will be generated as per schedule even if current invoices are unpaid or past due date,سيتم إنشاء فواتير جديدة وفقًا للجدول الزمني حتى إذا كانت الفواتير الحالية غير مدفوعة أو تجاوز تاريخ الاستحقاق,
Document Type ,نوع الوثيقة,
Subscription Price Based On,يعتمد سعر الاشتراك على,
Fixed Rate,سعر الصرف الثابت,
Based On Price List,على أساس قائمة الأسعار,
Monthly Rate,المعدل الشهري,
Cancel Subscription After Grace Period,إلغاء الاشتراك بعد فترة السماح,
Source State,دولة المصدر,
Is Inter State,هو Inter State,
Purchase Details,تفاصيل شراء,
Depreciation Posting Date,تاريخ ترحيل الإهلاك,
"By default, the Supplier Name is set as per the Supplier Name entered. If you want Suppliers to be named by a  ",بشكل افتراضي، يتم تعيين اسم المورد وفقًا لاسم المورد الذي تم إدخاله. إذا كنت تريد تسمية الموردين بواسطة أ,
 choose the 'Naming Series' option.,"اختر خيار ""سلسلة التسمية"".",
Configure the default Price List when creating a new Purchase transaction. Item prices will be fetched from this Price List.,تكوين قائمة الأسعار الافتراضية عند إنشاء معاملة شراء جديدة. سيتم جلب أسعار الأصناف من قائمة الأسعار هذه.,
"If this option is configured 'Yes', ERPNext will prevent you from creating a Purchase Invoice or Receipt without creating a Purchase Order first. This configuration can be overridden for a particular supplier by enabling the 'Allow Purchase Invoice Creation Without Purchase Order' checkbox in the Supplier master.","إذا تم تكوين هذا الخيار ""نعم""، سيمنعك ITQAN ERP من إنشاء فاتورة شراء أو إيصال دون إنشاء أمر الشراء أولاً. يمكن تجاوز هذا التكوين لمورد معين عن طريق تمكين مربع الاختيار ""السماح بإنشاء فاتورة المشتريات بدون أمر الشراء"" في مدير المورد.",
"If this option is configured 'Yes', ERPNext will prevent you from creating a Purchase Invoice without creating a Purchase Receipt first. This configuration can be overridden for a particular supplier by enabling the 'Allow Purchase Invoice Creation Without Purchase Receipt' checkbox in the Supplier master.","إذا تم تكوين هذا الخيار ""نعم""، سيمنعك ITQAN ERP من إنشاء فاتورة شراء دون إنشاء إيصال شراء أولاً. يمكن تجاوز هذا التكوين لمورد معين عن طريق تمكين مربع الاختيار ""السماح بإنشاء فاتورة المشتريات بدون إيصال شراء"" في مدير المورد.",
Quantity & Stock,الكمية والمخزون,
Call Details,تفاصيل المكالمة,
Authorised By,مرخص بها من,
Signee (Company),التوقيع (شركة),
Signed By (Company),موقع من قبل (الشركة),
First Response Time,وقت الاستجابة الأول,
Request For Quotation,طلب عرض أسعار,
Opportunity Lost Reason Detail,فرصة سبب ضياع التفاصيل,
Access Token Secret,الوصول إلى الرمز السري,
Add to Topics,أضف إلى المواضيع,
...Adding Article to Topics,... إضافة مادة إلى المواضيع,
Add Article to Topics,أضف المادة إلى المواضيع,
This article is already added to the existing topics,تمت إضافة هذه المقالة بالفعل إلى الموضوعات الموجودة,
Add to Programs,أضف إلى البرامج,
Programs,البرامج,
...Adding Course to Programs,... إضافة دورة إلى البرامج,
Add Course to Programs,إضافة دورة إلى البرامج,
This course is already added to the existing programs,تمت إضافة هذه الدورة بالفعل إلى البرامج الحالية,
Learning Management System Settings,إعدادات نظام إدارة التعلم,
Enable Learning Management System,تمكين نظام إدارة التعلم,
Learning Management System Title,عنوان نظام إدارة التعلم,
...Adding Quiz to Topics,... إضافة مسابقة إلى المواضيع,
Add Quiz to Topics,أضف مسابقة إلى المواضيع,
This quiz is already added to the existing topics,تمت إضافة هذا الاختبار بالفعل إلى الموضوعات الموجودة,
Enable Admission Application,تفعيل تطبيق القبول,
EDU-ATT-.YYYY.-,EDU-ATT-.YYYY.-,
Marking attendance,بمناسبة الحضور,
Add Guardians to Email Group,أضف الأوصياء إلى مجموعة البريد الإلكتروني,
Attendance Based On,الحضور على أساس,
Check this to mark the student as present in case the student is not attending the institute to participate or represent the institute in any event.\n\n,حدد هذا لتمييز الطالب على أنه موجود في حالة عدم حضور الطالب للمعهد للمشاركة أو تمثيل المعهد في أي حال.,
Add to Courses,أضف إلى الدورات,
...Adding Topic to Courses,... إضافة موضوع إلى الدورات,
Add Topic to Courses,إضافة موضوع إلى الدورات,
This topic is already added to the existing courses,تمت إضافة هذا الموضوع بالفعل إلى الدورات التدريبية الموجودة,
"If Shopify does not have a customer in the order, then while syncing the orders, the system will consider the default customer for the order",إذا لم يكن لدى Shopify عميل في الطلب، فعندئذٍ أثناء مزامنة الطلبات، سيأخذ النظام في الاعتبار العميل الافتراضي للأمر,
The accounts are set by the system automatically but do confirm these defaults,يتم تعيين الحسابات بواسطة النظام تلقائيًا ولكنها تؤكد هذه الإعدادات الافتراضية,
Default Round Off Account,حساب التقريب الافتراضي,
Failed Import Log,فشل سجل الاستيراد,
Fixed Error Log,سجل خطأ ثابت,
Company {0} already exists. Continuing will overwrite the Company and Chart of Accounts,الشركة {0} موجودة بالفعل. سيؤدي الاستمرار إلى الكتابة فوق الشركة ومخطط الحسابات,
Meta Data,البيانات الوصفية,
Unresolve,لم يحسم,
Create Document,إنشاء وثيقة,
Mark as unresolved,وضع علامة لم يتم حلها,
TaxJar Settings,إعدادات TaxJar,
Sandbox Mode,وضع الحماية,
Enable Tax Calculation,تمكين حساب الضريبة,
Create TaxJar Transaction,إنشاء معاملة TaxJar,
Credentials,شهاداته,
Live API Key,مفتاح API المباشر,
Sandbox API Key,مفتاح API Sandbox,
Configuration,ترتيب,
Tax Account Head,رئيس حساب الضرائب,
Shipping Account Head,رئيس حساب الشحن,
Practitioner Name,اسم الممارس,
Enter a name for the Clinical Procedure Template,أدخل اسمًا لنموذج الإجراءات السريرية,
Set the Item Code which will be used for billing the Clinical Procedure.,قم بتعيين رمز الصنف الذي سيتم استخدامه لفوترة الإجراء السريري.,
Select an Item Group for the Clinical Procedure Item.,حدد مجموعة عناصر لعنصر الإجراء السريري.,
Clinical Procedure Rate,معدل الإجراءات السريرية,
Check this if the Clinical Procedure is billable and also set the rate.,تحقق من هذا إذا كان الإجراء السريري قابل للفوترة وقم أيضًا بتعيين السعر.,
Check this if the Clinical Procedure utilises consumables. Click ,تحقق من هذا إذا كان الإجراء السريري يستخدم المواد الاستهلاكية. انقر,
 to know more,لمعرفة المزيد,
"You can also set the Medical Department for the template. After saving the document, an Item will automatically be created for billing this Clinical Procedure. You can then use this template while creating Clinical Procedures for Patients. Templates save you from filling up redundant data every single time. You can also create templates for other operations like Lab Tests, Therapy Sessions, etc.",يمكنك أيضًا تعيين القسم الطبي للقالب. بعد حفظ المستند، سيتم إنشاء عنصر تلقائيًا لفواتير هذا الإجراء السريري. يمكنك بعد ذلك استخدام هذا النموذج أثناء إنشاء الإجراءات السريرية للمرضى. توفر لك القوالب من ملء البيانات الزائدة في كل مرة. يمكنك أيضًا إنشاء قوالب لعمليات أخرى مثل الاختبارات المعملية وجلسات العلاج وما إلى ذلك.,
Descriptive Test Result,نتيجة الاختبار الوصفي,
Allow Blank,السماح بالفراغ,
Descriptive Test Template,نموذج اختبار وصفي,
"If you want to track Payroll and other HRMS operations for a Practitoner, create an Employee and link it here.",إذا كنت ترغب في تتبع كشوف المرتبات وعمليات HRMS الأخرى لممارس، فأنشئ موظفًا واربطه هنا.,
Set the Practitioner Schedule you just created. This will be used while booking appointments.,قم بتعيين جدول الممارس الذي أنشأته للتو. سيتم استخدام هذا أثناء حجز المواعيد.,
Create a service item for Out Patient Consulting.,قم بإنشاء عنصر خدمة لاستشارات المرضى الخارجيين.,
"If this Healthcare Practitioner works for the In-Patient Department, create a service item for Inpatient Visits.",إذا كان ممارس الرعاية الصحية هذا يعمل في قسم المرضى الداخليين، فقم بإنشاء عنصر خدمة لزيارات المرضى الداخليين.,
Set the Out Patient Consulting Charge for this Practitioner.,حدد رسوم استشارة المريض الخارجي لهذا الممارس.,
"If this Healthcare Practitioner also works for the In-Patient Department, set the inpatient visit charge for this Practitioner.",إذا كان ممارس الرعاية الصحية هذا يعمل أيضًا في قسم المرضى الداخليين، فقم بتعيين رسوم زيارة المرضى الداخليين لهذا الممارس.,
